content,score,Label
"coba tolong perbaiki lagi aplikasinya. udah mah sekarang ga cetak kartu bpjs lagi, harus liat data bpjs kita di aplikasi ini, sekarang malah aplikasinya sering bermasalah. ga bisa di buka lah, sedang ada perbaikan lah. tolong lah jangan semua dipersulit.",1,Negatif
"Aplikasi nya tolong di perbaiki lagi dong, mau masuk buat cetak kartu aja engga bisa selalu ada pemberitahuan no nik belum terdaftar ,.padahal udah jelas jelas di online kan nik nya di disdupcapil tapi tetep aja pemberitahuan nya no nik belum terdaftar .",1,Negatif
Alkhamdulillah setelah konsultasi lewat pandawa.akhirnya aplikasi bisa dijalankan dgn sangat mudah.memang semua butuh proses.tp dgn ini akhirnya sangat terbantu.terima kasih dan teruskan kinerja dgn baik dan baik lagi.,5,Positif
"Mohon untuk diperbaiki, sya telah keluar dari perusahaan dan sedang melakukan pembaruan data di aplikasi dgn mengaktifkan autodebit tapi verifikasi nomor telfon tidak bisa selalu muncul tulisan ""pulsa tidak cukup"" padahal pulsa banyak.. mohon diperbaiki karna ini langkah terakhir.. trims",3,
"Alplikasi sering mnt update, jika tdk update maka aplikasi langsung nutup (kaya maksa update), tp stlh update anehnya slalu login ulang. Sementara ini kan aplikasi yg tdk digunakan sehari2, lbh sering digunakan saat sakit. Klopun update harusnya aplikasi bs log in otomatis spt bbrpa aplikasi lain.",1,Negatif
"Ganti email saja sulit, hanya buang-buang pulsa buat kode OTP. Kode OTP sudah diinput sesuai dengan kode yang ada diemail baru dan sms tetap tidak bisa dirubah data emailnya padahal aplikasi sudah diupdate ke versi 3.6.1.",1,Negatif
"Pantasan penilaian jelek. Mau daftar di persulit. Di suruh buat autodebet.. Cba pakai BRI, gak bisa"". Tanya ke kantor bpjs ya, Emng gak kerja sama lagi. Tpi di aplikasi ada! Katanya BNI kerja sama, udh bikin rek BNI pas dftr onlen malah gak ada BNI! HARAP PERBARUI LAGI APLIKASINYA!!",1,Negatif
"Aplikasi yg sangat bagus, penting, dan sangat mudah. awalnya aga kecewa karena pengiriman kode perifikasi otp sangat sulit, tapi ternyata sangat mudah tp dg syarat nomer hp yg digunakan harus memiliki pulsa ya minimal 5000 lah, Kalo nomer HP yg digunakan tidak memiliki pulsa walaupun memiliki banyak paket data internet kode verifikasi otp tidak akan terkirim, tetap harus ada pulsa seluler",5,Positif
"Sekarang daftar autodebet langsung berhasil.. app sebelumnya entah kenapa gagal terus.. trus baca review app ini pada kesel setelah di update nge-lock semua.. ya itu karna blm login . Klo udah login, sekali aja, kebuka semua :v Tapi ini kenapa udah beberapa kali buka, dibilang periksa koneksi GPS, padahal baik2 aja. Tolong segera diperbaiki",4,Positif
"aplikasi yang dulu lbh bagus gak ribet giliran versinya diubah ribet bgt harus daftar ulang lagi ,daftar ulang susahnya minta ampun ,nomor gk sesuai lah email gk sesuai lah suruh hub cs lagi padahal sama sekali gak ada perubahan data ..dasar aplikasi gk guna 🤬🤬",1,Negatif
"Saya juga sudah download versi ini,, tapi tampilan menu nya kok ga ada yach,, saya sudah datang ke kantor pusat pelayanan di suruh pakai cara yang di brosur dan di minta isi link,, tapi tetap aja masih ga bisa,, perubahan data,, tampilan menu utama nya kok ga ada,, bingung saya,, bagaimana solusinya dingin.. Tolong penjelasan nya,, Terima kasih.",2,Negatif
"Giliran di update ke versi 3.3.0 malah ga bisa dipake masukin no kartu & password udah bener tapi muncul keterangannya salah terus, harusnya sebelum diluncurkan update an terbaru di ujicoba dulu... PARAH",1,Negatif
"Aplikasi gak ada akhlak padahal aplikasi pemerintah, masak error terus mau login/masuk, tolong kalo gak bisa ngurus pecat semua pegawainya ganti baru yang ahli di bidangnya gak ada yg kompeten,loyal dan adaptif.",1,Negatif
"Developer tolong dibenerin, ini aplikasinya sering banget timeout, jd kalau ada perubahan data bisa bolak balik eror. Ngabis2in waktu sama pulsa.",2,Negatif
"SOP aplikasi berbelit belit, terlalu banyak verifikasi setiap menggunakan fitur. Setiap ganti email atau nomor hp selalu harus verifikasi ke nomor lama, padahal nomor lama atau email tsb sudah tidak aktif. Dan aplikasi selalu mengarahkan ke PANDAWA untuk setiap perubahan data tersebut. Lalu apa gunanya app ini jika perubahan data saja harus lewat PANDAWA terlebih dahulu. Seharusnya hal-hal tsb bisa dilakukan di app ini langsung dan tidak perlu harus mengakses PANDAWA.",1,Negatif
"Tidak bisa masuk,bahkan daftar pun tdk bisa- bisa.sdh di coba berrrrkali- kaliiii...ttp tdk bisa,pdhal data& password yg di masukkan benar semua. Sdh saya lakukan sesuai petunjuk yg ada,saya yakin sekali tdk ada yg slh didalam saya mengisinya.tp ttp tdk bisa.",1,Negatif
Tolong dong aplikasinya diperbaharui yang sebagus bagusnya.masak error terus sih.padahal sinyal sini oke.mau isi data aja susah banget.kecewa banget.tolong jangan dipersulit.semoga aplikasinya dikembangin lagi yang lebih oke.biar ga error terus.sekian dan terima kasih.,1,Negatif
Saya tidak bisa merubah data/alamat paskes. Pas mau klik kota/kabupaten malah terjadi kesalahan. Padahal sinyal bagus GPS aktif. Tapi aplikasi tida merespon. Mohon untuk di perbaiki lagi soalnya urgent,4,Positif
"data diri sudah sesuai, sudah mengikuti semua arahan dengan benar. tapi ketika daftar pelayanan kenapa tidak bisa ya, ada pemberitahuan dana nik tidak sesuai, padahal kalo data nik tidak sesuai, ya sudah pasti tidak bisa masuk ke aplikasi dong. mohon bantuan nyaa saya mau daftarin kakek saya cek jantungg, thanks min",2,Negatif
"Kecewa makin ribet, makin susah sering ngelag, padahal udah pake WiFi, disaat genting dan penting bisa bisanya aja aplikasi malah bikin tambah pusing.... Tolong diperbaiki lagi lah kalau emang ingin mempermudah, terimakasih semoga bermanfaat",1,Negatif
"aplikasi sistem nya gajelas, masa mau verifikasi akun mau minta kode verif nya lewat email karna nomer hp sudah tidak aktif kok tidak bisa, malah disuruh konsultasi ke pandawa di WA apalah itu, itu pun yang respon auto chat, dicoba call centre pun gajelas juga, Lewat aplikasi sudah di coba ""nomer sudah ditak aktif"" masih saja muncul tulisan sistem tidak bisa, intinya sistemasi aplikasi gak jelas, kurang dana kah? buat ambil programer yang bisa ngebuat APK biar lebih berguna buat masyarakat, KNTL",1,Negatif
"Tolong verifikasi wajah di permudahkan Jujur sudah hampil 1 bulan ini saya memverifikasi wajah gagal terus Di tempat yg terang dan siang haripun masih gagal apalagi malam, Jika verifikasi wajah harus sama dengan di KTP maka harus berpikir secara logika, KTP saya itu di buat puluhan tahun yang lalu ketika saya masih muda, Sekarang saya sudah cukup tua rambutpun sudah ubanan, jelas gak sama lagi wajah muda dan wajah tua,",1,Negatif
Aplikasi bagus sangat membantu utk pendaftaran dan info data bpjs lebih baik lagi ditambah fitur menampilkan riwayat pelayanan semua peserta yg ada dalam satu KK jd memudahkan untuk memberikan penilaian hanya dengan dari satu instalasi pada satu hape,5,Positif
"Padahal nomor telpon udah sesuai dengan nomor untuk pendaftaran, pulsa ada, kuota ada, jaringan ada, tapi kode otp yang dimasukkan ke autodebit BRI nggak bisa katanya ""invalid format email address"" padahal NOMOR TELPON udah terdaftar, sudah AKTIF, ada PULSA, tapi kenapa invalid katanya ya? Padahal dikirim LANGSUNG ke nomor HP ini, tapi ga bisa daftar dan invalid?, suka2 abang lah, kan abang panitia",1,Negatif
aplikasi JKN sangat membantu dalam menhakses layanan kesehatan secara efektif dan efesien,5,Positif
"buluk otp gak ke kirim"" mana kalo ngirim ulang nya sampe 300 detik.",1,Negatif
"Minta update mulu. Gak di update gak bisa digunain, giliran udah di update mau login aja susah bgt tulisannya ""transaksi tidak bisa diproses, tunggu beberapa saat lagi"". Ditunggu sampe bsoknya trs nyoba lg tulisannya password salah, mau reset password tulisannya balik lg ""transaksi tidak bisa diproses, tunggu beberapa saat lagi"". Gitu gitu aja terus gak login login. Bikin ribet!!!!!!",1,Negatif
"Bagaimana cara mengatasi setiap buka aplikasi muncul ""untuk menjaga keamanan aplikasi mobile JKN tidak bisa berjalan tanpa emulator dive dan root. Dan muncul no id sekian2.... Duhh pusing",2,Negatif
"Aplikasi tidak guna, aplikasi tidak bisa dipakai beberapa akun, harusnya logout sudah bisa buka akun lain lagi, setelah digunakan 3 akun, tidak bisa digunakan. Padahal akun saya sendiri yang tidak bisa. Payah, sudah telfon 165 harus pakai ponsel lain, lha memang rakyat Indonesia punya berapa ponsel. Tong dong kalo update itu dipertimbangkan banyak hal, gak semua orang punya hp",1,Negatif
"Saya mau merubah faskes, tp menu perubahan data tidak bisa dibuka, diminta menyetujui persyaratan jkn sblm buka aplikasi, padahal sudah dicentang dan disetujui, sebelumnya buka di hp istri logout dr akun jkn istri, kok malah ga bisa buka menu perubahan JKN di hp saya, ribet. Tolong apk jkn diperbaharui lg lb baik dan taktis, terima kasih",4,Positif
"ini aplikasi kenapa yaa? setiap buka selalu ""Aplikasi JKN mobile tidak bisa berjalan pada emulator"", semua tutorial sudah saya ikutin, tapi tetep ga bisa. padahal saya perlu banget buka aplikasi ini buat daftar online, tiap dateng ke puskesmas selalu kehabisan kuota, karena lebih banyak yg daftar online, katanya lebih di permudah, tapi kenyataannya saya di persulit sama aplikasi JKN Mobile yg selalu ga bisa di buka. Tolong dong, dilakukan pembenaran atau semacamnya secepetnya.",1,Negatif
Aplikasi yang sangat mengecewakan... Ketika di update malah tak bisa dibuka. Yang muncul Aplikasi Mobile JKN tidak dapat berjalan pada device yang sudah di root... Padahal sebelumnya tidak ada masalah....,1,Negatif
mau registrasi tapi kok pas masukin kontak sama email ga ada tulisannya sih padahal udah saya ketik malah ada tulisan suruh login akunnya telah terdaftar padahal udah nyoba login pakek nomer atau email yg sama tp tidak bisa.. gimana sih aplikasinya bikin emosi.,1,Negatif
"apk nggak guna,mau verifikasi ribet dan tidak ada fitur ganti nomor hp/email",1,Negatif
Sudah isi pulsa utk SMS berbayar OTP nya. Masuk SMS verifikasi nya setelah habis waktu verifikasinya. Pulsa terpotong sampai habis karena ditekan kirim verifikasi beberapa kali( oleh karena SMS-nya TDK muncul). Tolong BPJS cepat kirim OTP nya. Supaya TDK habis pulsa. Sampai sekarang TDK bisa menggunakan aplikasi mobile jkn.,1,Negatif
Aplikasiny ngebud terus saat pemindaian wajah. Gimana sih apknya bukannya mempermudah malam mempersulit,1,Negatif
"Aplikasi berfungsi baik, namun saat login masih menggunakan no anggota yg cukup banyak dan tidak mudah di hafalkan. Sehingga tetap butuh kartu anggota jika mau login, masalahnya jika lupa tdk bw kartu jd gagal login juga sehingga mau dipake periksa ke dokter tetap saja butuh kartu. Akhirnya kurang membantu pengguna jika sedang ketinggalan kartu tdk bisa daftar klaim bpjs. Tolong dipermudah lagi dong...",2,Negatif
"Pengiriman kode otp sangat lambat, scan wajah sudah berulang kali masih tetep aja gagal,",2,Negatif
"Hadeh stelah update, aplikasinya jadi busuk mau log in aja gak bisa. Bikin emosi, pdahal lhi dibutuhin",1,Negatif
"Aplikasi ini sangat menyulitkan bagi pengguna hp amdroid tipe lama. karena Bila dapat popup notifikasi email kode verifikasi di tipe hp lama maka yang muncul hanyalah gmail saja tidak terlihat detail nomer kodenya, sehingga popup harus ditekan supaya bisa membaca kode verifikasi. Maka otomatis aplikasi jkn keluar dari format yang sudah diisi jadi harus selalu memulai dari awal & selalu gagal karena harus verifikasi email ulang dan harus lihat kode lagi, jadi aplikasi JKN bikin gregetan karena mutar2 aja di isi ulang form dari awal tidak tembus ke langkah selanjutnya. Kecuali lihat kode verifikasinya di hp lain yang mana berarti harus masukkan email pribadi ke hp orang lain. Merepotkan. Segera perbaiki aplikasi JKN agar apabila menekan tombol homescreen kita tidak perlu putar2 mengisi format registrasi dari awal kembali hanya selalu minta kode verfikasi",1,Negatif
Sebelum update aplikasi ini lancar setelah update di suruh verifikasi wajah tapi selalu gagal,3,
"Tidak bisa login menggunakan nomor kartu, harus dengan nomor nik, sedangkan klo login menggunakan nomor nik, masuknya ke akun yang sudah tidak aktif",1,Negatif
Harusnya bila minta kode verifikasi lewat whatsapp aja.. kecuali klo lewat sms bisa gratis... Ini harus selalu pake pulsa.. bikin ribet aja..,3,
Apa maksudnya ke log out mulu mana verifikasi pasti motong pulsa. Dah 2 kali belum ada setahun!!,1,Negatif
"Aplikasi gak berguna! Bukan membantu masyarakat, lebih ke mempersulit masyarakat! Yang biasanya daftar ke RS mudah, sekarang jadi sulit! Sudah buat akun MJKN, tetapi muncul keterangan ""Nomor HP Anda tidak sesuai, Mohon ubah nomor HP terlebih dahulu. Anda dapat melakukan perubahan No Handphone dengan cara menghubungi BPJS Kesehatan Care Center 165 atau kirim pesan Whatsapp PANDAWA"" Ketika menghubungi via WA, yang respon cuma ROBOT! Payah! Sekiranya belum siap digitalisasi, jangan dipaksa dong!",1,Negatif
Kenapa ko sehabis setor iuran BPJS Ko akun gak terdaftar . Mau masuk pun gak bisa Padahal sudah setahun iuran ko data nya akun tidak terdaftar.. Mohon di perbaiki,2,Negatif
"Tolong perbaiki di bagian daftar(register), saat membutuhkan OTP menggunakan nomor karena kode OTP tidak masuk ke sms. Jika sudah diperbaiki saya akan beri rating 5",1,Negatif
"Tolong di perbaiki face verifikasi, mau merubah alamat faskes, perlu update face verifikasi Saya gagal terus melakukannya, mohon di perbaiki agar saya bisa merubah alamat faskes",3,
Verifikasi nomor aja lama banget. Kalau belum siap digitalisasi mending gausah dehh,1,Negatif
"Apk aneh, dari tadi SMS OTP masuk tapi notif apknya bilang gagal, pulsa saya kesedot pula dan ga sekali dua kali",1,Negatif
Aplikasi yg sangat mempersulit verifikasi wajah dan SMS padahal pulsa ada tapi otp ga masuk2.,1,Negatif
"untuk lupa password jangan pakai pulsa, seberapa miskin mobile jkn sampai harus bayar sendiri untuk otp? faktor keamanan data? kaya yang bisa jaga data warga indonesia becus aja, udah nanggung, gratisin otp, ribet.",2,Negatif
Tolong di perbaiki lagi dalam pengiriman kode OTP pdhl nomor nya sudah benar tapi tidak ada sms kode verifikasinya,1,Negatif
"Sangat mempersulit, verifikasi selalu gagal bahkan setelah insatall dan uninstall berkali-kali.",1,Negatif
"Aplikasi bnyak error, otp ga nyampe, sering offline, verifikasi diulang2 trs, ni aplikasi pmerintah kok kayak gini",1,Negatif
"Verifikasi otp nya gk dateng2 prnah skali masuk d buka, pas balik lagi lamN registrasinya blik lagi ke laman awal, jdi gk akan selsesai2 kalau gitu, tapi otp yg ke email masuk, cuma kalau otp yang ke nomor phonsell gak masuk ya percuma juga, dan 300 detik itu terlalu lama sedajg laman registrasi gak otomatis. Kesimpulannya gak bisa registrasi, aplikasi juga tidak bisa di gunakan",1,Negatif
Tolong developernya memperbaiki cara pendaftaran agar lebih mudah dan simpel. Terutama pada bagian verifikasi nomor hp.,2,Negatif
"Saya sdh terdaftar jadi peserta BPJS mandiri kenapa saya mau masuk ke aplikasi ini mau daftar antrian jadi ribet harus login, sdh diusahakan masuk tp selalu ditolak....Mohon solusinya.....",5,Positif
"Baik,, cara pemakaian aplikasi nya juga Mudah Pertahankan pelayanan nya Semoga bermanfaat buat yg membutuhkan.",5,Positif
"Lumayan aneh, tiba2 diriwayat pemeriksaan bulan Oktober dan November koq terisi padahal saya tidak berobat dan tidak menggunakan bpjs",5,Positif
Tiap masuk aplikasi harus melakukan verifikasi wajah. Posisi kamera sudah pas di depan muka tapi tidak ada respon sama sekali,1,Negatif
Nunggu OTP via SMS sampe setahun ga juga dikirim-kirim. Kenapa ga via WhatsApp aja?,4,Positif
"Mau masukan no hp aja susah bgt padahal jelas ada pulsa 1000 loh masa gak bisa bisa verifikasi, mana biodata harus masukan no hp dan gak boleh sama kaya ortunya gimana coba masa anak suruh beli no hp dulu buat registrasi..soalny pas daftar gk bisa klo gak ada no hp..anak kedua pake no bapaknya bisa anak pertama gak bisa bener bner.",1,Negatif
"Apk sampah banyak bug, verifikasi wajah gagal terus verifikasi sms ngunain pulsa dah gitu verifikasi akun nomornya gk sesuai saat kita daftar dan mau perubahan data juga pakai pulsa, apk begal pulsa kh?",1,Negatif
Saya sangat terbantu ada nya layanan JKN online.. kami tidak lagi datang ke kantor untuk mengurus perubahan data. Cukup di aplikasi JKN.,5,Positif
App sudah diperbaiki. Sekarang menggunakan PIN tanpa verifikasi muka. Riwayat pelayanan juga sudah muncul. Terimakasih.,5,Positif
Di update malah error Gak bisa log in Aplikasi opoooo iki IT ne anak magang ta ? Gak dicek disek ta hasil kerjaanmu ?,1,Negatif
"Anjirrrr ini mah di kerjain aplikasii, kode otp gak masuk² mau verifikasi wajah gak bisa bisa, gak usah di instal bikin org setres",1,Negatif
"Aplikasi Paling TAIIII... DAFTAR AJA SUSAH... SENYUM,KEDIP,,KIRI KANAN....TAIIIII.. Kalah canggih sama aplikasi pinjol...ini mah aplikasi dibuat uNtuk bikin SUSAH masyarakat...",1,Negatif
"Sudah masuk Suruh Verifikasi Muka,Udh di Verifikasi malah Log out sendiri.tolong perbaiki...kalo belum siap pake Vermuk..",1,Negatif
"mohon lakukan tahap testing yang benar, jangan asal rilis aja, ada beberapa masalah di vermuk dan tampilan ubah pin baru",4,Positif
"Ini MOBILE JKN kenapa lagi, kenapa gak ngasih nomor OTP nya ke nomor hp, lama banget SMS nya gak ada. Dari kemarin2 mau daftar susah, ada aja kendala nya, kendala nya gak bisa masukin kode OTP karena gak ada SMS masuk. Terus pas nyoba lagi nomor nya udah pernah di daftarkan peserta lain, padahal belum pernah di daftarin nomer nya. Udah di coba berulang ulang pun tetep sama, udah nyobain di uninstal masih tetep gak ada kode OTP nya. Mohon admin solusinya. Terimakasih🙏",4,Positif
"Makin buruk saja,,,mau cek kartu dll loading trllu lma,trus veritifiksi wajah juga terllu sering...mohon diperbaiki lagi",1,Negatif
"Susah bgt ya mau booking dftr periksa padahal tertera antrean nol tp stiap di klik antrean penuh udh coba pagi siang malem buat periksa besokkannya tetap aj gk bisa , sedangkan ke klinik langsung suruh dftr lewat aplikasi , padahal stiap bulan bayar rutin lohh ini tp susahnya Ya Allah",2,Negatif
admin mobile JKN... app sesudah di update kenapa saya tidak bisa log in di app jkn mobile??? dan email sy tidak ada di referensi sistem???? sudah telp call center hasilnya tetep suruh coba masuk berkala... hasilnya tetep sama... tolong tanggapanya... makasih,1,Negatif
"Pelayanan yang bagus, jadi lebih mudah untuk akses BPJS Kesehatan dan bisa untuk perubahan data peserta juga. Semoga kedepannya lebih bagus lagi",5,Positif
"dari kmren cb dftar gbs krna kode otp ny g ad msuk sms.jd bngung alasan nya apa.dcb pake email cepet msuk ny,,tp no tlpn gblh kosong.tp d cb ulang berulang g nerima kode otp dri kmren",1,Negatif
Verifikasi wajah susah gagal mulu padahal tempat nya udah terang terus minta kode verifikasi lewat sms ga dikirim.....,1,Negatif
"Mo login, captcha loading terus. Sampe 1 jam di tungguin tetap tidak muncul.",1,Negatif
mau ganti data no hp aja lamanya minta ampun verifikasi pake muka ga bisa juga maunya apa sih ni apk !!!!,1,Negatif
"kenapa verifikasi wajahnya gagal terus? padahal dah sesuai pedoman, di ruangan terang, gapake masker/ kacamata. kenapa gagal terus sih???",2,Negatif
Susah buat daftarkan pengguna baru harus verifikasi wajah sudah di coba berkali-kali tetap gak bisa login,1,Negatif
"mohon di kembalikan lagi apps kayak dulu jangan ada fitur deteksi wajah, ibuk sy maaf uda stroke",1,Negatif
Gk guna banget aplikasi nya. udah 30 lebih kali gagal daftar sampe pengen banting nih hp😡 orang mau berobat jdi susah. TOLONG DONG DIBENERIN LAGI APLIKASINYA APALAGI PAS BAGIAN FITUR MUKA MAU DAFTAR JADI SUSAH BJIRRR !!!!😭😭😭,1,Negatif
"sms otp lama sekali ....., saat keluar aplikasi baru dapet sms otp... saat masukan nomor lg suru tunggu besok lagi, ampas bgt 😂😂😂😂",1,Negatif
tolong dong di perbaiki sistem nya masa uda registrasi ampe 100 kali ga bisa masuk juga verifikasi nya,1,Negatif
"Aneh, udah berkali2 masuk aplikasi gagal terus. Padahal udah pernah terdaftar di NIK dan pass yg sama. Gimana mau ngecek aktif atau gak nya, udah lunas atau gak nya. Mempersulit bukannya mempermudah 👎👎👎👎👎",1,Negatif
"Tiap mau login pasti ada tulisan mesti upgared ke versi baru mulu, tpi bagian di cek di playstore sama sekali ngga ada upgrade an versi baru. Trs gimna dong ini. Padahal saya mesti login buat ngecek.",1,Negatif
"Melalui aplikasi ini sangat membantu dalam hal mencari informasi seputar kesehatan, rumah sakit dan dokter di faskes masing masing 🥰🥰 semoga layanan aplikasi ini semakin meningkat baik 👍👍",5,Positif
"Padahal otp masuk, tapi status otp gagal terus jd gabisa masukin kode otp. Terus verif wajah jg gagal mulu",1,Negatif
"Update terus tapi ga ada perbaikan kualitas aps nya, sama aja tapi suruh update terus",2,Negatif
"Aplikasi yg mempersulit masyarakat, tambah buruk lagi saat diakses orangtua yg GapTek, verifikasi berkali² erorr.",1,Negatif
"Aplikasi udh di update tp gak bisa masuk, udh klik lupa password,di minta nik dan masukan captcha udh di masukin dengan benar tetep gak bisa masukkk.. aplikasinya mending yg lama aja mudah ketika masuk ulang aplikasi..",1,Negatif
rumit scan wajah gak bisa verifikasi nomor gak bisa masuk harus daftar ke pusat bpjs terdekat buat rekam layar sama aja daftar offline,1,Negatif
"Aplikasi jelek, jangankan akses fitur, mau daftar aja sulit.",1,Negatif
Apk nya apa jaringan yang suka muter muter ujung ujungnya ofline ... Untuk yang lainnya lancar saja lah ini buat masukpun susah,1,Negatif
"Jangan update terus login lg, Krn password nya juga bukan password pribadi, ribeeeetttt klo sediki2 update, sedikit2 login ulang, harusnya aplikasi pemerintah bisa lebih baik lagi!!!!!! Tiba2 juga ada tagihan denda, padahal premi dibayarkan perusahaan 😟😟😟",2,Negatif
"Verifikasi susah, verifikasi wajah gak bisa begitupun kirim otpnya gak masuk-masuk",1,Negatif
"Susah banget mau daftar jkn ini , sistem ada untuk mempermudah bukan di buat sulit.",1,Negatif
Mau daftar antrean susah banget...di suruh ambil antrean gak bisa bisa...anda sudah terdaftar...tp nmr antrean gak muncul muncul,5,Positif
"Gara-gara update Aplikasinya jadi Tidak bisa di cloning. Karena data keluarga saya pisah-pisah, tidak masuk semua ke 1 aplikasi",3,
"Aplikasi rusak, verifikasi otp tidak bisa masuk ke sms untuk verifikasi nomor hp, sudah dilakukan berulang kali tetap saja tidak bisa. Definisi pemerintah hanya tau mengeluarkan anggaran untuk dikorupsi, hasil aplikasinya modelan begini, rusak, busuk, tidak berfungsi, sekelas data pdn saja bisa di hack, Indonesia negara terlawak",1,Negatif
"Saya jadi tahu sekarang kalau mau ganti faskes harus ada pulsa+ jaringan kuota bagus , terimakasih banyak sangat membantu jadi tidak perlu datang ke kantor cabang BPJS nya ⭐🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟",5,Positif
"Aneh, nunggu SMS konfirmasi ga masuk2, nomor udah di cek 1000kali, udah bener tetep aja ga ada",1,Negatif
"Ini apk kenapa dah, kaga bisa login. Sandi salah mulu psdahal udh bener, pake lupa password tapi yang muncul malah email/nomor tlp orang lain. Padahal udah saya catat email, nomor tlp, sandi sama nomor kartu bpjsnya yang sesuai dari dulu. Tapi tetep aja gabisa. Kudu gimana ini? Apknya udah saya update loh ke versi terbaru, masa tetep bermasalah.",2,Negatif
Aplikasi jkn sekarang makin ribet..mau masuk aja sulit Udah isi data dengan benar tp masih dianggap salah.,1,Negatif
"Aplikasi buruk sekali ,gak bisa login padahal sinyal bagus ,kalau gak wajib punya bpjs najis install aplikasi ini",1,Negatif
Kenapa saat mau daftar online selalu ada keterangan transaksi belum dapat diproses,4,Positif
"Ini kenapa yah selalu di suruh update versi terbaru untuk rehab nya, sedangkan aplikasi nya ga ada tuh permintaan untuk di update",1,Negatif
"Aplikasi bikin susah, kenapa setiap update harus login lagi masukin user sama password..kita yg org tua pasti lupa..akhirnya tidak bisa dipakai..ganti password gak bisa....Captcha yg anda masukan salah gitu aja terus sampai kiamat.",1,Negatif
"Kyk gak niat buat aplikasi. Verifikasi 4× gak ada kode nya di ulang"" Gak jadi"". Mempersulit",1,Negatif
Tdk bisa terbuka layar putihnya lama aku fikir hpq yg bermasalah ternyata app ini yg bermasalah👎🏻,2,Negatif
"Mendapatkan verifikasi no handphone sangat sulit, padahal saya sudah mencantumkan no hp saya dengan benar. Namun anehnya untuk alamat emailnya bisa padahal itu untuk opsional 😁",1,Negatif
"Aplikasi terlalu ribet,buat memverifikasi wajah susah banget.... dibilangin gagal terus....🤬",2,Negatif
Tolong ini aplikasinya saya udh verifikasi wajah bbrpa kali tth gk bisa verifikasi udh di tempat yg terang padahal kok susahnya minta ampun verifikasi juga,1,Negatif
"Aplikasi verifikasi wajah sangat mempersulit masyarakat, tolong di perhatikan utuk mempermudah menolong masarakat bukan mempersulit masarakat, kasian masarakat kalau dipersulit seperti ada verifikasi wajah yang gagal teruss",1,Negatif
"Aplikasi buatan pemerintah ga pernah ada yang jelas.. Jgnkan perekaman wajah kode otp SMS j ga muncul""",1,Negatif
"Aplikasi busuk, ganti aja adminnya, mau masuk grgr lupa sandi aja ribet ngurusnya, mau daftarin secara online juga ribet malah disuruh ke kantornya, kalo gk bisa jalanin nih aplikasi gk usah make aplikasi buat daftar2 berobat",1,Negatif
Aplikasi sampah Udh verifikasi sgala cara ttp gabisa. Kirim verifikasi sms ga masuk Niat bikin program gak? Smua aplikasi yg berkaitan dgn birokrasi di negara ini gada yg bener,1,Negatif
"Gimana sih mau daftar verifikasi sms ga muncul2,udah coba belasan kali tetep sms ga munculll!",1,Negatif
"Aplikasi ampas gaada evaluasi sama sekali, banyak yang ngeluh verifikasi wajah gabisa masih gaada tindakan.hapus aja aplikasinya kalo gaada yang kelola",1,Negatif
Mau mendaftarkan baru.masukaan captca tapi ga pernah bisa..harus ke kantor antri sampai 2 hari,1,Negatif
Aplikasi apaan...bukan mempermudah malah kebalikanmya. Verifikasi wajah ga bisa bisa...ruwet,1,Negatif
"Daftar susah betul, verifikasi wajah di tempat terang tidak bisa, nomor OTP tidak di dapat padahal sdh kirim sampai 5x mana waktu nunggu kirim ulang lamaa betul 😒😒",1,Negatif
"Apk makin ruwet setelah gak dipake beberap bulan kok masukan pin lagi ,hrus pake paswod Kok ada pilihan masukan angka 4digit tranparan apa ini segala salah pemasukan ke blokir.",1,Negatif
Verifikasi wajah susah banget dapetnya tolong dong gimana sih masa kaya gini aplikasi udah lama2 di kamera malah gak dapet2,2,Negatif
"apk tidak bermutu, banyak error nya Ganti Saja nama nya apk Error, no sudah sesuai kok tidak bisa",1,Negatif
"verifikasi wajah gagal terus. suruh kedip hadap kiri kanan, senyum. seperti orang bego. gak pernah berhasil walau diulang ulang. bikin kesel",1,Negatif
Lemot...sering hilang jaringan jkn mobile orang mau berobat aplikasi gak bisa di akses.,1,Negatif
"aplikasi sangat buruk, untuk verifikasi lupa pasword saja tidak bisa, sangat disayangkan pemerintah memakai aplikasi sejelek ini",1,Negatif
"Verifikasi wajah gagal terus, udah coba beribu-ribu kali, melalui SMS sedang ga bisa haduh",1,Negatif
"Hadeh, mau register kudu punya pulsa. Dah 2025 buat apa pulsa? -_- tambah opsi WA lah, mana scan wajah gagal terus.",1,Negatif
"Ini aplikasi tolong perbaikin, masa nggak bisa dibuka selalu loading di captcha lama amat muncul nya",1,Negatif
"Kalau gk di update gk bisa di buka, males hp udah memorinya penuh aplikasi bpjs update terus",1,Negatif
Tolong cepat diperbaiki cara pendataran setiap masuk selalu ada notif no sudah terdaftar,1,Negatif
"Sangat membantu aplikasinya tapi sayang setiap perpindahan faskes meskipun diubah tanggal 2 faskes baru aktif tanggal 1, jangka waktunya kelamaan kenapa ngak hitungan 7 hari",5,Positif
Pas di foto suruh hadap kiri udah gitu mana bisa lihat harus ngapain verifikasi pas di suruh senyum ga keburu aplikasi tolol,1,Negatif
